鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
大園區,土地,大牛稠段倒厝子小段571~600地號,57.11,,鄉村區,乙種建築用地,1080717,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,35020,,0.0,0,,RPPNMLPJQHOFFEH98CA
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路181~210號,32.32,住,,,1080626,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770309,100.66,3,2,1,有,無,6500000,64574,,0.0,0,,RPQNMLQJQHOFFEH56CA
新屋區,房地(土地+建物),桃園市新屋區中華路885巷31~60號,81.06,,特定農業區,甲種建築用地,1080621,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080327,199.10999999999999,3,2,5,有,有,8500000,42690,,0.0,0,,RPQOMLKMQHOFFDH88CA
新屋區,房地(土地+建物),桃園市新屋區中華路885巷1~30號,13.81,,特定農業區,甲種建築用地,1080528,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,110.14,3,2,2,有,有,5050000,45851,,0.0,0,,RPOOMLKMQHOFFDH68CA
楊梅區,房地(土地+建物),桃園市楊梅區裕榮路321巷1~30號,82.68,住,,,1080709,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940321,223.96,5,2,4,有,有,8100000,36167,,0.0,0,含增建或未登記建物。;,RPUOMLRLQHOFFDH27CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,15.69,住,,,1080622,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815,127.96000000000001,2,1,1,有,有,12580000,123575,坡道平面,35.87,1200000,,RPRNMLRJQHOFFEH76CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區吉林路61~90號,14.56,住,,,1080704,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921205,139.06,3,2,2,有,有,8930000,64217,坡道平面,0.0,0,,RPRNMLSJQHOFFEH86CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中興四街211~240號,24.93,住,,,1080707,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030114,180.08999999999997,3,2,2,有,有,9850000,54695,坡道平面,29.72,0,,RPSNMLSJQHOFFEH96CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中興四街181~210號,16.59,住,,,1080706,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030114,126.2,2,2,1,有,有,7250000,57448,坡道平面,26.22,0,,RPUNMLSJQHOFFEH17CA
蘆竹區,土地,坑子口段頭前小段721~750地號,339.0,,一般農業區,農牧用地,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5537000,16333,,0.0,0,,RPSOMLRJQHOFFEH96CA
楊梅區,房地(土地+建物),桃園市楊梅區楊湖路三段846巷95弄31~60號,105.92,,特定農業區,甲種建築用地,1080619,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970818,183.47,3,2,3,有,無,7200000,39243,,0.0,0,,RPXNMLQKQHOFFDH27CA
蘆竹區,房地(土地+建物),桃園市蘆竹區中山路128巷1~30號,8.19,住,,,1080619,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811224,68.75,3,1,2,有,有,3560000,51782,,0.0,0,,RPROMLMKQHOFFEH09CA
大園區,土地,埔心段埔心小段991~1020地號,1253.0,,特定農業區,農牧用地,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24250000,19354,,0.0,0,,RPSOMLNKQHOFFEH66CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區中山南路800巷138弄61~90號,75.84,,山坡地保育區,丙種建築用地,1080626,土地1建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830914,147.94,3,2,1,有,有,2500000,16899,一樓平面,0.0,0,,RPWNMLNKQHOFFDH86CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區光復北街1~30號,17.89,商,,,1080704,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,174.32999999999998,3,2,2,有,有,11700000,70102,坡道平面,31.68,1700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUOMLSJQHOFFDH17CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區環東路46巷1~30號,76.72,住,,,1080703,土地1建物1車位1,全,四層,透天厝,住商用,鋼筋混凝土造,0840223,227.26,5,2,4,有,無,6500000,28602,坡道平面,0.0,0,,RPRNMLNKQHOFFDH98CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區校前路276巷1~30號,40.79,住,,,1080629,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070823,154.61,3,2,2,有,有,9000000,58211,一樓平面,0.0,0,,RPPOMLRJQHOFFDH56CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,15.77,商,,,1080723,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,167.45,3,2,2,有,有,6830000,42762,坡道平面,38.13,1300000,,RPQPMLQJQHOFFDH66CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,16.13,商,,,1080716,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,169.45,3,2,2,有,有,6650000,41121,坡道平面,38.13,1250000,,RPQQMLQJQHOFFDH76CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,15.77,商,,,1080716,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,167.45,3,2,2,有,有,6500000,40597,坡道平面,38.13,1250000,,RPRQMLQJQHOFFDH86CA
楊梅區,土地,二重溪段31~60地號,22.0,住,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,665500,30250,,0.0,0,畸零地或有合併使用之交易。;法定空地,RPRNMLRJQHOFFDH66CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,16.13,商,,,1080723,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,169.45,3,2,2,有,有,6800000,42644,坡道平面,38.13,1200000,,RPUNMLRJQHOFFDH96CA
楊梅區,房地(土地+建物),桃園市楊梅區青山六街29巷1~30號,22.48,住,,,1080628,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840324,108.42999999999999,3,2,2,有,無,2350000,21673,,0.0,0,,RPUNMLQJQHOFFDH86CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區三元街161巷6弄1~30號,13.32,住,,,1080624,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841230,118.18,2,2,1,有,有,3450000,29193,坡道平面,0.0,0,,RPROMLPJQHOFFDH56CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區環南路75巷1弄1~30號,13.42,住,,,1080707,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931228,119.78,3,2,1,有,有,4450000,37151,坡道平面,26.57,0,,RPRPMLMJQHOFFDH98CA
龍潭區,土地,高原段841~870地號,30.54,,山坡地保育區,丙種建築用地,1080129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,12115,,0.0,0,,RPTOMLKLQHOFFCH98CA
龍潭區,土地,中原段331~360地號,1018.31,,山坡地保育區,丁種建築用地,1080719,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21562800,21175,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLQKQHOFFCH07CA
龍潭區,土地,中原段331~360地號,1018.31,,山坡地保育區,丁種建築用地,1080719,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21562800,21175,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLQKQHOFFCH09CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區公園路61~90號,30.32,住,,,1080606,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030324,207.24,4,2,2,有,有,12500000,60317,坡道平面,0.0,0,,RPOPMLQKQHOFFCH09CA
龍潭區,房地(土地+建物),桃園市龍潭區佳安西路4巷77弄31~60號,13.16,,鄉村區,乙種建築用地,1080626,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830902,71.23,2,1,1,有,有,2100000,29482,,0.0,0,,RPPOMLPKQHOFFCH98CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區百年三街1~30號,43.09,,鄉村區,乙種建築用地,1080721,土地2建物3車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,176.32,4,2,2,有,有,5800000,32895,坡道平面,40.33,0,,RPRPMLQJQHOFFCH66CA
大溪區,房地(土地+建物),桃園市大溪區公園三街181~210號,81.14,住,,,1080707,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930225,205.8,5,2,3,有,無,10400000,50534,,0.0,0,,RPRPMLRJQHOFFCH76CA
龍潭區,房地(土地+建物),桃園市龍潭區建國路91~120號,87.35,,鄉村區,乙種建築用地,1080527,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700307,121.86,0,2,2,有,無,7000000,57443,,0.0,0,,RPWNMLPJQHOFFCH86CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民族路361~390號,36.05,,鄉村區,乙種建築用地,1080709,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1021023,157.03,3,2,2,有,有,6620000,42158,坡道平面,28.22,0,,RPSNMLQJQHOFFCH56CA
大溪區,土地,三層段尾寮小段931~960地號,2290.0,,風景區,農牧用地,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15224000,6648,,0.0,0,,RPUNMLPJQHOFFCH66CA
大溪區,房地(土地+建物),桃園市大溪區文化路75巷1~30號,24.81,住,,,1080629,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711231,80.89,3,2,1,有,無,2250000,27816,,0.0,0,,RPXNMLMJQHOFFCH66CA
龍潭區,土地,雙連段301~330地號,457.96,,一般農業區,窯業用地,1080614,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,17032,,0.0,0,,RPRNMLPJQHOFFCH98CA
觀音區,土地,三座屋段新興小段511~540地號,597.0,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,2513,,0.0,0,,RPPRMLSLQHOFFBH96CA
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路296巷1~30號,23.9,住,,,1080723,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071207,153.75,3,2,2,有,有,8930000,57503,坡道平面,24.54,1500000,,RPVNMLLLQHOFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路296巷1~30號,18.68,住,,,1080709,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071207,123.99000000000001,2,2,1,有,有,7000000,55304,坡道平面,24.54,1500000,,RPWNMLLLQHOFFBH56CA
觀音區,房地(土地+建物),桃園市觀音區新富路765巷1~30號,27.83,,特定農業區,甲種建築用地,1080630,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830530,86.72,3,2,2,有,無,1750000,20180,,0.0,0,,RPTPMLNLQHOFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區榮民南路350巷33弄1~30號,114.91,住,,,1080619,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0811117,145.9,4,2,3,有,無,8100000,55517,,0.0,0,,RPUPMLNLQHOFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區慈惠三街61~90號,15.32,住,,,1070515,土地8建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,57.9,2,1,1,有,無,6150000,106218,,0.0,0,,RPXPMLKLQHOFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區金鋒四街50巷1~30號,4.34,其他,,,1080407,土地1建物1車位0,十八層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930706,40.04,1,1,1,有,有,2530000,63187,,0.0,0,,RPVPMLQKQHOFFBH07CA
中壢區,房地(土地+建物),桃園市中壢區慈惠三街61~90號,15.12,住,,,1080622,土地8建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,57.12,2,1,1,有,無,5850000,102416,,0.0,0,,RPPQMLKLQHOFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區慈惠三街61~90號,15.32,住,,,1080226,土地8建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,57.9,2,1,1,有,無,5500000,94991,,0.0,0,,RPSPMLKLQHOFFBH88CA
觀音區,房地(土地+建物),桃園市觀音區泰安街91~120號,18.94,,工業區,丁種建築用地,1080705,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1041223,68.42999999999999,2,2,1,有,有,3100000,45302,,0.0,0,,RPTPMLKLQHOFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區慈惠三街61~90號,15.12,住,,,1080621,土地8建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,57.12,2,1,1,有,無,5800000,101541,,0.0,0,,RPUPMLKLQHOFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區慈惠三街61~90號,15.32,住,,,1071011,土地8建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,57.9,2,1,1,有,無,5500000,94991,,0.0,0,,RPVPMLKLQHOFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長樂五街61~90號,15.14,商,,,1080707,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020603,151.8,3,2,2,有,有,8200000,54018,坡道平面,23.05,0,,RPQNMLTKQHOFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區吳鳳三街1~30號,32.46,住,,,1080722,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700213,82.71,3,2,1,有,無,3200000,38689,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLPKQHOFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區振興街121~150號,4.58,住,,,1080709,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780520,26.26,1,1,1,有,有,1360000,51790,,0.0,0,,RPXOMLQKQHOFFBH17CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路61~90號,28.26,住,,,1080628,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020828,175.06,3,2,2,有,有,8400000,47984,坡道平面,0.0,0,,RPVQMLNKQHOFFBH86CA
中壢區,房地(土地+建物)+車位,桃園市中壢區新中北路二段170巷91~120號,21.22,住,,,1080709,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001130,147.55,3,2,2,有,有,7300000,49475,坡道平面,30.96,0,,RPPTMLMKQHOFFBH09CA
中壢區,土地,興南段公坡小段331~360地號,64.0,農,,,1080531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2709800,42341,,0.0,0,,RPSTMLMKQHOFFBH76CA
中壢區,土地,興南段公坡小段331~360地號,132.0,農,,,1080531,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5590200,42350,,0.0,0,,RPUTMLMKQHOFFBH96CA
中壢區,房地(土地+建物),桃園市中壢區實踐路211~240號,13.88,住,,,1080706,土地1建物1車位0,一層,十層,店面(店鋪),商業用,鋼筋混凝土造,0930410,114.68,0,0,0,無,無,13500000,117719,,0.0,0,,RPWPMLSJQHOFFBH27CA
觀音區,房地(土地+建物),桃園市觀音區八德街236巷1~30號,57.5,住,,,1080721,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930930,96.94,3,2,3,有,無,3200000,33010,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXPMLSJQHOFFBH37CA
中壢區,土地,福德段91~120地號,198.45,住,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13160000,66314,,0.0,0,,RPRQMLSJQHOFFBH86CA
觀音區,房地(土地+建物),桃園市觀音區福三街1~30號,117.27,住,,,1080620,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041012,300.15,7,3,6,有,無,16880000,56239,,0.0,0,,RPWOMLMJQHOFFBH56CA
觀音區,土地,保潭段421~450地號,3288.17,,工業區,丁種建築用地,1080520,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49730000,15124,,0.0,0,,RPRNMLNJQHOFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段271~300號,17.06,商,,,1080719,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040812,127.09,2,1,1,有,有,9000000,70816,坡道平面,37.7,0,,RPWNMLPJQHOFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區長樂街31~60號,33.91,住,,,1080616,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690415,68.82,3,1,1,有,無,3000000,43592,,0.0,0,,RPQOMLPJQHOFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區榮民南路151~180號,74.51,住,,,1080528,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0660412,87.56,2,4,3,有,無,9000000,102787,,0.0,0,,RPRPMLPJQHOFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區龍和二街361~390號,17.01,住,,,1080513,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820312,87.74,3,2,1,有,無,4000000,45589,,0.0,0,,RPTPMLPJQHOFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區廈門街31~60號,4.34,住,,,1080623,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830701,23.89,1,1,1,有,有,1170000,48974,,0.0,0,含增建或未登記建物。;,RPUPMLPJQHOFFBH76CA
中壢區,房地(土地+建物)+車位,桃園市中壢區七和一街91~120號,25.05,住,,,1080712,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070316,209.92000000000002,3,2,2,有,有,17350000,101835,坡道平面,66.06,2700000,,RPSNMLQJQHOFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區七和一街91~120號,10.0,住,,,1080709,土地1建物1車位1,十二層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070316,89.03,1,1,1,有,有,7020000,101250,坡道平面,33.03,1350000,,RPTNMLQJQHOFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區七和一街91~120號,10.0,住,,,1080709,土地1建物1車位1,六層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070316,89.03,1,1,1,有,有,6920000,99464,坡道平面,33.03,1350000,,RPUNMLQJQHOFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區七和一街91~120號,10.0,住,,,1080709,土地1建物1車位1,六層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070316,90.18,1,1,1,有,有,6990000,98688,坡道平面,33.03,1350000,,RPWNMLQJQHOFFBH86CA
中壢區,房地(土地+建物),桃園市中壢區福安一街9巷1~30號,26.92,住,,,1080625,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820514,133.43,3,2,2,有,無,5980000,44818,,0.0,0,,RPQOMLQJQHOFFBH98CA
觀音區,房地(土地+建物),桃園市觀音區文化路坑尾段376巷9弄1~30號,124.0,,特定農業區,甲種建築用地,1080706,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0961225,215.82,5,2,4,有,無,6100000,28264,,0.0,0,,RPTOMLQJQHOFFBH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹林九街61~90號,15.01,住,,,1080605,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911129,125.5,3,2,2,有,有,7520000,59920,坡道平面,0.0,0,,RPXQMLRLQHOFFAH47CA
桃園區,土地,皮寮段151~180地號,152.44,農,,,1080726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2730000,17909,,0.0,0,,RPPNMLLLQHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路331~360號,31.0,住,,,1080528,土地1建物1車位2,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040528,228.28,4,1,3,有,無,17750000,92012,坡道平面,62.54,2500000,,RPWOMLLLQHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街103巷1~30號,37.33,住,,,1080625,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930706,151.89,3,2,2,有,有,8200000,53986,坡道平面,28.76,0,,RPXNMLKMQHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區永安北路381巷6弄1~30號,35.43,住,,,1080723,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940819,137.36,3,2,2,有,有,7800000,56785,坡道平面,0.0,0,,RPRRMLNLQHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區南平路571~600號,43.81,住,,,1080710,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021025,259.14,3,2,2,有,有,21000000,82848,坡道平面,27.39,1800000,,RPSOMLKLQHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路二段1~30號,21.98,住,,,1080704,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830207,135.46,3,2,2,有,無,5850000,43186,升降機械,0.0,0,,RPXPMLTKQHOFFAH47CA
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,6.95,住,,,1080701,土地1建物1車位0,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,78.94,2,2,1,有,有,4600000,58272,,0.0,0,,RPQNMLQKQHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路112巷1~30號,26.54,住,,,1080614,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070709,155.23000000000002,3,2,2,有,有,9900000,69728,坡道平面,37.63,1700000,,RPQPMLPKQHOFFAH98CA
桃園區,土地,桃圳段301~330地號,76.41,其他,,,1080715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1265502,16562,,0.0,0,包含公共設施保留地之交易。;,RPPTMLNKQHOFFAH09CA
桃園區,土地,國聖段61~90地號,385.92,其他,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24167082,62622,,0.0,0,包含公共設施保留地之交易。;,RPQTMLNKQHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路507巷1~30號,74.41,工,,,1080705,土地1建物1車位2,五層,十四層,廠辦,見其他登記事項,鋼筋混凝土造,1040909,315.3,0,0,0,無,有,15300000,52280,坡道平面,66.64,2300000,,RPWOMLSJQHOFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路721~750號,32.01,住,,,1080723,土地1建物1車位2,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030121,225.36,3,1,2,有,有,15000000,73567,坡道平面,67.68,3400000,,RPXPMLSJQHOFFAH27CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大連四街1~30號,17.28,住,,,1080707,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960629,145.64,3,2,2,有,有,5500000,37764,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLNKQHOFFAH58CA
桃園區,房地(土地+建物),桃園市桃園區民光東路91~120號,15.3,住,,,1080625,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901231,120.25,3,2,2,有,有,6320000,52557,,0.0,0,,RPURMLRJQHOFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段331~360號,8.97,住,,,1080621,土地2建物1車位1,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0900223,102.43,1,1,1,有,有,5250000,51255,坡道平面,0.0,0,,RPWWMLPJQHOFFAH57CA
桃園區,房地(土地+建物),桃園市桃園區中山東路31~60號,3.81,其他,,,1080724,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0800319,38.47,1,1,1,有,有,2800000,72784,,0.0,0,,RPVTMLPJQHOFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街31~60號,40.82,商,,,1080708,土地1建物1車位3,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,473.26,4,2,2,有,有,45800000,96776,坡道平面,0.0,0,,RPWSMLPJQHOFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔六街91~120號,34.95,商,,,1080708,土地1建物1車位4,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990422,434.75,4,2,1,有,有,40000000,92007,坡道平面,0.0,0,,SPWSMLPJQHOFFAH27CA
桃園區,房地(土地+建物)+車位,桃園市桃園區三民路一段151~180號,14.27,住,,,1080704,土地1建物1車位1,一層，二層，騎樓,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840105,165.17000000000002,0,0,0,無,無,14000000,84761,坡道平面,40.91,0,,RPRTMLPJQHOFFAH76CA
桃園區,房地(土地+建物),桃園市桃園區大興西路二段271~300號,10.35,住,,,1080724,土地1建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841103,117.0,3,2,2,有,有,5900000,50427,,0.0,0,,RPSTMLMJQHOFFAH56CA
