鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
路竹區,土地,環球段1261~1290地號,1331.59,,特定農業區,農牧用地,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3463000,2601,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKQHOFFJE07CA
路竹區,土地,環球段1171~1200地號,1894.2,農,,,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5310000,2803,,0.0,0,親友、員工或其他特殊關係間之交易。;畸零地或有合併使用之交易。;,RPWNMLNKQHOFFJE17CA
阿蓮區,房地(土地+建物),高雄市阿蓮區崗山61~90號,70.0,,特定農業區,甲種建築用地,1080713,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0721104,69.2,3,1,2,有,無,3800000,54913,,0.0,0,,RPRNMLRJQHOFFJE96CA
路竹區,土地,三爺埤段91~120地號,29.0,,一般農業區,殯葬用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,568980,19620,,0.0,0,向政府機關承購之案件。;,RPPNMLTKQHOFFJE07CA
六龜區,土地,新民庄段391~420地號,3661.26,,特定農業區,農牧用地,1080731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3844000,1050,,0.0,0,,RPTNMLOKQHOFFKE07CA
大寮區,土地,琉球段1141~1170地號,366.13,住,,,1080725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13290000,36299,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLPJQHOFFLE57CA
大寮區,土地,赤崁段潮州寮小段4921~4950地號,1578.0,農,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13380400,8479,,0.0,0,含建物未保存登記，本案為公司與股東之買賣。土地價款為1073400，建物價款為2650000。,RPPNMLQJQHOFFLE86CA
大寮區,土地,會結北段541~570地號,630.93,住,,,1080610,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7641000,12111,,0.0,0,,RPOOMLRJQHOFFLE96CA
大寮區,房地(土地+建物),高雄市大寮區德昌街118巷1~30號,75.0,住,,,1080716,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0781124,142.87,3,2,2,有,無,4360000,30517,,0.0,0,附贈家電、廚具,RPTOMLRJQHOFFLE47CA
左營區,房地(土地+建物)+車位,高雄市左營區修明街121~150號,15.67,住,,,1080526,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870116,123.57000000000001,3,2,2,有,有,6150000,49769,坡道平面,0.0,0,,RPVNMLPJQHOFFEE76DA
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段209巷19弄1~30號,27.3,住,,,1080723,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0730425,96.31,3,2,2,有,無,3550000,36860,,0.0,0,,RPSOMLMJQHOFFGE09DA
旗山區,土地,旗南段811~840地號,7.38,住,,,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,302063,40930,,0.0,0,國有財產署出售,RPPNMLQKQHOFFHE66DA
湖內區,土地,劉家段211~240地號,82.75,,鄉村區,乙種建築用地,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,686800,8300,,0.0,0,,RPRNMLSJQHOFFJE17DA
美濃區,土地,竹頭角段二小段4441~4470地號,102.0,其他,,,1080712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,377400,3700,,0.0,0,包含公共設施保留地之交易。;道路用地.,RPRNMLMJQHOFFKE66DA
林園區,土地,林園段961~990地號,6.0,商,,,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,346800,57800,,0.0,0,向政府機關承購之案件。;,RPPOMLSLQHOFFLE47DA
鳥松區,房地(土地+建物),高雄市鳥松區大埤路1~30號,37.58,其他,,,1080714,土地2建物2車位0,八層,十五層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0770325,163.46,3,2,2,有,有,6000000,36706,,0.0,0,,RPPNMLLMPHOFFIE56CD
三民區,建物,高雄市三民區三民街121~150號,0.0,,,,1080720,土地0建物1車位0,一層，二層，三層，騎樓,二層,店面(店鋪),住家用,加強磚造,0530301,204.5,4,2,3,有,無,15000000,73350,,0.0,0,承租土銀土地,RPPNMLKMPHOFFDE58CD
楠梓區,房地(土地+建物),高雄市楠梓區德賢路380巷1~30號,13.68,其他,,,1080720,土地1建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860107,141.97,4,2,2,有,有,3980000,28034,,0.0,0,,RPPNMLNLPHOFFEE88CD
大寮區,房地(土地+建物),高雄市大寮區濃三街313巷31~60號,1902.0,農,,,1080628,土地1建物1車位0,一層，二層,二層,農舍,農舍,鋼造,0890506,224.0,3,2,2,有,無,28000000,,,0.0,0,,RPQNMLRJQHOFFLE17DA
美濃區,土地,崇雲段61~90地號,12.8,,鄉村區,交通用地,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,157824,12330,,0.0,0,向政府機關承購之案件。;,RPPNMLPJQHOFFKE76DA
路竹區,土地,忠孝段91~120地號,87.92,住,,,1080720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2154000,24500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLMJQHOFFJE86DA
湖內區,土地,劉家段211~240地號,82.75,,鄉村區,乙種建築用地,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,686800,8300,,0.0,0,,RPQNMLSJQHOFFJE07DA
內門區,土地,紫竹段301~330地號,87.45,,一般農業區,農牧用地,1080718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140000,1601,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMJQHOFFHE78DA
旗山區,房地(土地+建物),高雄市旗山區花旗二路18巷1~30號,106.08,,山坡地保育區,丙種建築用地,1080705,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0681002,67.5,0,0,0,無,無,750000,11111,,0.0,0,三棟總價為75萬,RPPNMLPJQHOFFHE09DA
彌陀區,土地,彌海段151~180地號,97.29,住,,,1080720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,21585,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSJQHOFFFE86DA
彌陀區,土地,彌海段181~210地號,96.57,住,,,1080720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,21746,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLSJQHOFFFE96DA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路161巷62弄1~30號,145.34,住,,,1071206,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080429,226.44,5,2,4,有,無,16000000,70659,,0.0,0,,RPUNMLSLQHOFFLE77CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路161巷62弄1~30號,146.44,住,,,1071208,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080429,226.44,5,2,4,有,無,16000000,70659,,0.0,0,,RPVNMLSLQHOFFLE87CA
大寮區,房地(土地+建物),高雄市大寮區拷潭路31~60號,83.78,住,,,1080708,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801101,173.67,5,1,3,有,無,5000000,28790,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRLQHOFFLE17CA
前鎮區,土地,鎮昌段1~30地號,1.0,住,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25200,0,,0.0,0,向政府機關承購之案件。;,RPSNMLPJQHOFFCE88DA
前鎮區,房地(土地+建物),高雄市前鎮區鎮榮街91~120號,48.0,商,,,1080520,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0590408,88.24,4,1,2,有,無,4500000,50997,,0.0,0,,RPXOMLQJQHOFFCE96DA
三民區,房地(土地+建物),高雄市三民區文安南街80巷1~30號,228.32,住,,,1080527,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030113,277.37,8,2,8,有,無,16800000,60569,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPJQHOFFDE68DA
三民區,房地(土地+建物),高雄市三民區大昌二路541~570號,28.0,住,,,1080710,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680208,85.28,2,1,1,有,無,3000000,35178,,0.0,0,,RPVNMLOKQHOFFDE66DA
大寮區,房地(土地+建物),高雄市大寮區後庄里民強街61~90號,93.08,住,,,1080422,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080503,170.43,4,2,3,有,無,11500000,67476,,0.0,0,,RPWNMLSJQHOFFLE77CA
林園區,房地(土地+建物),高雄市林園區信義路69巷1~30號,67.0,住,,,1080721,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700727,131.97,0,0,0,無,無,5600000,42434,,0.0,0,,RPPNMLNJQHOFFLE56CA
路竹區,土地,復興段31~60地號,271.23,住,,,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4620000,17034,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLSLQHOFFJE17CA
湖內區,土地,圍子內段3571~3600地號,1920.0,農,,,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4032000,2100,,0.0,0,,RPSNMLRJQHOFFJE07CA
路竹區,房地(土地+建物),高雄市路竹區平等街211~240號,89.15,住,,,1080723,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830815,205.01,3,2,3,有,無,5000000,24389,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLTJQHOFFJE67CA
桃源區,建物,高雄市桃源區北進巷31~60號,0.0,,,,1080718,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820118,299.32,8,1,8,有,無,3600000,12027,,0.0,0,國有土地承租權讓與,RPPNMLSJQHOFFKE96CA
路竹區,土地,樹人段751~780地號,3180.5,,特定農業區,農牧用地,1080412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31228870,9819,,0.0,0,,RPXNMLOKQHOFFJE37CA
湖內區,房地(土地+建物),高雄市湖內區民族路147巷31~60號,66.4,住,,,1080715,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690501,77.52,4,1,2,有,無,1500000,19350,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPJQHOFFJE56CA
鳥松區,土地,埔嶺段1~30地號,1218.32,,一般農業區,農牧用地,1080623,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,8044,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTOMLLLQHOFFIE76CA
仁武區,房地(土地+建物),高雄市仁武區八德中路295巷61~90號,172.62,住,,,1080625,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930618,184.5,4,2,3,有,無,10000000,54201,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLRLQHOFFIE37CA
仁武區,房地(土地+建物),高雄市仁武區高楠六街61~90號,57.78,住,,,1080717,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0640303,81.89,4,2,2,有,無,1100000,13433,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLSLQHOFFIE17CA
仁武區,房地(土地+建物),高雄市仁武區仁怡一街26巷1~30號,127.72,住,,,1080710,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1080424,268.07,6,2,6,有,無,20580000,76771,,0.0,0,,RPPNMLRJQHOFFIE66CA
鳥松區,房地(土地+建物),高雄市鳥松區育成二街61~90號,225.09,住,,,1080625,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1070209,550.32,7,2,7,有,無,38800000,70504,,0.0,0,,RPSNMLRJQHOFFIE96CA
仁武區,房地(土地+建物),高雄市仁武區名湖街1~30號,87.44,住,,,1080603,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931028,172.76,4,2,3,有,無,10630000,61530,,0.0,0,,RPPNMLNJQHOFFIE88CA
旗山區,房地(土地+建物),高雄市旗山區溝坪路91~120號,30.0,,山坡地保育區,丙種建築用地,1080729,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860317,62.64,1,1,1,有,有,1000000,15964,,0.0,0,,RPQNMLNKQHOFFHE98CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌二街31~60號,33.12,住,,,1080705,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030221,185.94,3,2,2,有,有,9700000,52167,坡道平面,0.0,0,,RPVNMLTJQHOFFGE27CA
橋頭區,土地,橋北段871~900地號,123.0,商,,,1080721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11904000,96780,,0.0,0,,RPXNMLNKQHOFFFE86CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞竹路213巷31~60號,50.0,住,,,1080222,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641106,65.14,5,2,3,有,無,7000000,107461,,0.0,0,,RPXNMLNLQHOFFGE07CA
鳳山區,房地(土地+建物),高雄市鳳山區忠義街1~30號,45.0,其他,,,1080716,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0570417,129.36,3,2,2,有,無,7350000,56818,,0.0,0,,RPUOMLTKQHOFFGE37CA
鳳山區,土地,五甲段991~1020地號,72.51,其他,,,1080719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3028645,41769,,0.0,0,二親等關係交易,RPWNMLKLQHOFFGE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌三街31~60號,26.14,住,,,1080519,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070928,147.08,3,2,2,有,有,8720000,59287,坡道機械,0.0,0,,RPOOMLTKQHOFFGE76CA
燕巢區,房地(土地+建物),高雄市燕巢區安招路241~270號,2977.57,農,,,1080516,土地2建物1車位0,一層,一層,農舍,見其他登記事項,見其他登記事項,0890829,237.73,0,0,0,無,無,58546000,,,0.0,0,含增建或未登記建物。;,RPOOMLTKQHOFFFE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區永安街35巷1~30號,30.08,住,,,1080704,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741215,97.88,3,2,2,有,無,4500000,45975,坡道平面,0.0,0,,RPQNMLRJQHOFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區文學街31~60號,30.45,住,,,1080708,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700415,88.64,3,2,2,有,無,2900000,32717,,0.0,0,,RPPNMLNJQHOFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區自治街65巷1~30號,57.15,住,,,1080706,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,0950615,175.96,3,2,2,有,有,7900000,44897,,0.0,0,,RPVNMLOJQHOFFGE76CA
梓官區,房地(土地+建物),高雄市梓官區梓官路330巷31~60號,74.69,商,,,1080713,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690410,113.4,3,2,2,有,無,3200000,28219,,0.0,0,,RPPOMLLLQHOFFFE68CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新莊里經武路31~60號,16.26,商,,,1080622,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071220,164.57,3,1,2,有,有,7880000,51015,坡道平面,26.18,820000,,RPVOMLLLQHOFFFE66CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新莊里經武路61~90號,10.84,商,,,1080715,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071220,110.09,2,1,2,有,有,5550000,57562,坡道平面,26.18,720000,,RPWOMLLLQHOFFFE76CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新莊里經武路31~60號,18.07,商,,,1080524,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071220,182.06,3,1,2,有,有,8460000,50293,坡道平面,28.36,730000,,RPXOMLLLQHOFFFE86CA
永安區,土地,烏樹林段571~600地號,10119.91,,一般農業區,養殖用地,1080709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26084575,2578,,0.0,0,,RPWNMLTLQHOFFFE47CA
永安區,土地,烏樹林段361~390地號,4512.51,,一般農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12096000,2681,,0.0,0,畸零地或有合併使用之交易。;,RPSNMLTJQHOFFFE86CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新三路511~540號,23.9,住,,,1080616,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050130,131.54000000000002,2,2,1,有,有,7100000,53976,坡道平面,24.91,0,,RPTNMLTJQHOFFFE96CA
岡山區,土地,鹽埔段31~60地號,412.39,,鄉村區,乙種建築用地,1080713,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5765750,13981,,0.0,0,1.親友間買賣移轉。2.權利人計2人。,RPWNMLQJQHOFFFE96CA
左營區,房地(土地+建物)+車位,高雄市左營區福山里博愛四路361~390號,9.95,商,,,1080726,土地1建物1車位1,八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021202,205.14,4,2,2,有,有,15180000,72974,坡道機械,10.55,980000,,RPUNMLQKQHOFFEE76CA
左營區,車位,高雄市左營區自由二路331~360號,0.0,,,,1080621,土地0建物0車位1,,,其他,,,,19.89,0,0,0,有,有,1100000,,坡道平面,19.89,1100000,單獨車位交易。;,RPTQMLKLQHOFFEE09CA
左營區,土地,新庄段十三小段1471~1500地號,1.87,商,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,53476,,0.0,0,依民法物權編施行法第8條之5第三項之規定,RPQNMLMLQHOFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區南屏路391~420號,22.44,住,,,1080727,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0881227,162.31,3,2,1,有,有,9800000,60378,坡道平面,25.07,0,,RPUPMLKLQHOFFEE09CA
左營區,房地(土地+建物),高雄市左營區重信路331~360號,10.18,住,,,1080605,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841101,70.65,2,1,1,有,有,2800000,39632,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLRKQHOFFEE07CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,6.0,商,,,1080702,土地1建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,76.72,2,1,1,有,有,3880000,50574,,0.0,0,,RPPNMLTKQHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,7.02,商,,,1080712,土地1建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,92.32,2,1,1,有,有,4880000,52860,,0.0,0,含裝潢.,RPQNMLTKQHOFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路201巷1~30號,46.0,住,,,1080629,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0601126,71.4,4,2,2,有,無,3200000,44818,,0.0,0,,RPXQMLTKQHOFFEE67CA
楠梓區,土地,右昌段五小段1~30地號,94.0,住,,,1080513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3980900,42350,,0.0,0,含增建或未登記建物。;,RPRPMLRJQHOFFEE66CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路631~660號,17.81,住,,,1080627,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070906,141.04,2,2,2,有,有,10000000,70902,坡道平面,18.37,0,,RPPNMLSJQHOFFEE98CA
楠梓區,土地,藍田中段301~330地號,1306.14,住,,,1080708,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,114581900,87726,,0.0,0,,RPXOMLSJQHOFFEE27CA
左營區,房地(土地+建物),高雄市左營區曾子路59巷2弄1~30號,66.0,住,,,1080622,土地2建物1車位0,全,二層,透天厝,,加強磚造,0730228,92.49,3,2,2,有,無,7900000,85415,,0.0,0,含增建或未登記建物。;,RPWNMLTJQHOFFEE17CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路331~360號,14.93,住,,,1080703,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870811,213.26,4,2,2,有,有,8350000,39154,坡道平面,29.47,0,,RPPOMLTJQHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區瑞仁路61~90號,23.48,住,,,1080709,土地1建物1車位0,一層，二層，三層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0820513,147.82999999999998,0,0,0,無,有,7080000,47893,,0.0,0,,RPTNMLPJQHOFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區安泰街182巷1~30號,6.79,住,,,1080727,土地1建物1車位0,八層,十層,套房(1房1廳1衛),見使用執照,見使用執照,0930413,30.26,1,1,1,有,有,900000,29742,,0.0,0,,RPOPMLPJQHOFFEE78CA
楠梓區,土地,和平段五小段31~60地號,876.0,住,,,1080522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98040000,111918,,0.0,0,,RPWPMLMJQHOFFEE66CA
三民區,房地(土地+建物),高雄市三民區建興路1~30號,2.06,商,,,1080717,土地5建物1車位0,四層,七層,套房(1房1廳1衛),,鋼筋混凝土造,0781019,31.14,1,1,1,有,有,1338000,42967,,0.0,0,有裝修,RPOOMLKLQHOFFDE28CA
三民區,房地(土地+建物),高雄市三民區興隆街31~60號,8.23,住,,,1080526,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,53.39,2,1,1,有,有,2600000,48698,,0.0,0,有裝修.,RPPPMLQLQHOFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區寶興路91~120號,14.48,住,,,1080508,土地1建物1車位1,四層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830317,97.13999999999999,3,2,2,有,有,5000000,51472,坡道平面,0.0,0,屋況翻修含裝潢,RPQNMLTLQHOFFDE66CA
三民區,房地(土地+建物)+車位,高雄市三民區水源路217巷1~30號,14.17,住,,,1080710,土地2建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,155.23,3,2,2,有,有,7850000,50570,坡道平面,16.66,0,,RPVOMLQKQHOFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區灣復街1~30號,11.69,商,,,1080703,土地2建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830111,195.10000000000002,3,2,2,有,有,7150000,36648,坡道機械,0.0,0,含增建或未登記建物。;露臺外推,RPVNMLQLQHOFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區南臺路195巷1~30號,4.04,商,,,1080717,土地1建物1車位1,十一層,二十五層,套房(1房1廳1衛),商業用,鋼骨鋼筋混凝土造,0870929,62.53,1,1,1,有,有,3000000,45683,坡道平面,18.75,1000000,,RPSNMLNKQHOFFDE78CA
三民區,房地(土地+建物),高雄市三民區延吉街87巷1~30號,29.8,住,,,1080702,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690607,86.68,3,2,2,有,無,3100000,35764,,0.0,0,,RPSOMLQJQHOFFDE09CA
三民區,土地,灣復段1201~1230地號,15.69,商,,,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,54175,,0.0,0,含增建或未登記建物。;,RPUNMLRJQHOFFDE66CA
三民區,房地(土地+建物),高雄市三民區順昌街91~120號,9.92,商,,,1080705,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701222,56.17,3,2,2,有,有,2200000,39167,,0.0,0,,RPVOMLRJQHOFFDE86CA
三民區,房地(土地+建物),高雄市三民區民業路31~60號,31.12,住,,,1080625,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680615,87.67,3,2,2,有,無,2300000,26235,,0.0,0,,RPPNMLSJQHOFFDE88CA
三民區,房地(土地+建物),高雄市三民區民孝路61~90號,91.0,商,,,1080328,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0690428,369.04,6,2,4,有,無,14000000,37936,,0.0,0,含增建或未登記建物。;,RPVNMLSJQHOFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區褒揚東街31~60號,35.71,住,,,1080624,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1051130,223.49,4,2,2,有,有,14500000,64880,坡道平面,19.26,0,,RPWNMLSJQHOFFDE96CA
小港區,房地(土地+建物)+車位,高雄市小港區中鋼路61~90號,20.1,住,,,1080724,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040519,179.25,4,2,1,有,有,7000000,39052,坡道平面,28.58,0,,RPOOMLMLQHOFFCE38CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,19.27,住,,,1080506,土地3建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,169.4,3,2,2,有,有,8500000,50177,坡道平面,0.0,0,含增建或未登記建物。;,RPUNMLMJQHOFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區建元路1~30號,12.08,商,,,1080704,土地1建物1車位1,二十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890412,165.49,4,2,2,有,有,7500000,45320,坡道平面,24.6,0,親友、員工或其他特殊關係間之交易。;,RPOOMLMJQHOFFDE28CA
三民區,房地(土地+建物),高雄市三民區覺民路271~300號,7.0,商,,,1080613,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831202,91.26,2,2,1,有,有,3500000,38352,,0.0,0,,RPPNMLOJQHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區合江街61~90號,22.2,住,,,1080706,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681208,72.95,3,2,1,有,無,2650000,36326,,0.0,0,,RPUNMLPJQHOFFDE09CA
