鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
板橋區,房地(土地+建物),新北市板橋區觀光街1~30號,54.6,住,,,1080703,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680827,99.96,3,2,2,有,無,9300000,93037,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRQMLLJQHOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區華東街271~300號,10.17,住,,,1080616,土地2建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,119.60000000000001,2,2,1,有,無,18300000,167476,坡道平面,22.87,2100000,本案尚未成立管理委員會.,RPRRMLLJQHOFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區華東街271~300號,10.17,住,,,1080616,土地2建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,119.60000000000001,2,2,1,有,無,17680000,161067,坡道平面,22.87,2100000,本案尚未成立管理委員會.,RPTRMLLJQHOFFAF78CA
土城區,房地(土地+建物),新北市土城區青雲路181~210號,19.84,商,,,1080623,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791106,159.48999999999998,3,2,2,有,無,12800000,80256,,0.0,0,含增建或未登記建物。,RPPNMLMJQHOFFAF08CA
土城區,房地(土地+建物),新北市土城區裕民路136巷2弄1~30號,27.08,住,,,1080622,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741016,94.15,3,2,1,有,無,7880000,83696,,0.0,0,,RPQPMLMJQHOFFAF38CA
土城區,土地,明德段211~240地號,56.19,住,,,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15300000,272290,,0.0,0,,RPURMLMJQHOFFAF98CA
板橋區,房地(土地+建物),新北市板橋區溪崑二街112巷33弄1~30號,32.94,住,,,1080619,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761113,112.38,3,2,2,有,無,9250000,82310,,0.0,0,陽台外推,RPUWMLMJQHOFFAF86CA
土城區,房地(土地+建物),新北市土城區慶安街1~30號,8.53,商,,,1060624,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,67.06,2,1,1,有,有,9100000,135699,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPRMLPJQHOFFAF78CA
土城區,房地(土地+建物),新北市土城區慶安街1~30號,8.53,商,,,1070420,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,67.06,2,1,1,有,有,8300000,123770,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQRMLPJQHOFFAF88CA
土城區,房地(土地+建物),新北市土城區慶安街1~30號,8.53,商,,,1061113,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,67.06,2,1,1,有,有,8380000,124963,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPRRMLPJQHOFFAF98CA
土城區,房地(土地+建物)+車位,新北市土城區慶安街1~30號,10.86,商,,,1060315,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,99.82,2,1,1,有,有,14600000,159634,升降平面,19.01,1700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSRMLPJQHOFFAF09CA
土城區,房地(土地+建物),新北市土城區慶安街1~30號,9.68,商,,,1051218,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,78.01,2,1,1,有,有,9650000,123702,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTRMLPJQHOFFAF56CA
土城區,房地(土地+建物)+車位,新北市土城區慶安街1~30號,10.56,商,,,1051122,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,104.41,2,2,2,有,有,12500000,126464,升降平面,19.01,1700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPURMLPJQHOFFAF66CA
土城區,房地(土地+建物)+車位,新北市土城區慶安街1~30號,10.56,商,,,1060619,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,104.41,2,2,2,有,有,12700000,128806,升降平面,19.01,1700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVRMLPJQHOFFAF76CA
板橋區,建物,新北市板橋區民族路91~120號,0.0,,,,1080717,土地0建物1車位0,全,三層,透天厝,住家用,加強磚造,0610929,221.4,4,2,2,有,無,500000,2258,,0.0,0,親友、員工或其他特殊關係間之交易。;一樓無隔間。,RPRNMLPJQHOFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段361~390號,9.81,住,,,1080701,土地1建物1車位1,三十三層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,212.82,4,2,3,有,有,38120000,179119,坡道平面,33.7,0,含增建或未登記建物。,RPSNMLPJQHOFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區大觀路一段38巷1~30號,17.48,住,,,1080707,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070702,147.63,2,2,2,有,有,14800000,100251,坡道平面,38.68,0,,RPTNMLPJQHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區中山路二段372巷1~30號,48.75,住,,,1080618,土地2建物1車位0,一層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781220,185.56,3,1,3,有,無,7500000,40418,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQJQHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區金門街337巷6弄1~30號,16.68,住,,,1080626,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871102,59.88,2,2,1,有,無,5600000,93520,,0.0,0,,RPPOMLQJQHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區大觀路二段174巷163弄1~30號,29.82,住,,,1080701,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700119,82.65,3,2,1,有,無,8660000,104779,,0.0,0,,RPRNMLSJQHOFFAF88CA
板橋區,房地(土地+建物),新北市板橋區莊敬路31~60號,5.8,商,,,1080618,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870416,88.47,3,2,2,有,有,16800000,189895,,0.0,0,含增建或未登記建物。;,RPRPMLSJQHOFFAF09CA
板橋區,房地(土地+建物),新北市板橋區中正路216巷4弄1~30號,12.12,住,,,1080708,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620614,39.84,3,1,1,有,無,4300000,107932,,0.0,0,,RPVOMLMKQHOFFAF88CA
土城區,土地,員和段1291~1320地號,1.73,商,,,1080717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,523500,302601,,0.0,0,畸零地或有合併使用之交易。;,RPQSMLOKQHOFFAF98CA
土城區,土地,員和段1291~1320地號,0.72,商,,,1080720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,218130,0,,0.0,0,畸零地或有合併使用之交易。;,RPSSMLOKQHOFFAF56CA
土城區,土地,員和段1291~1320地號,0.43,商,,,1080721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130880,0,,0.0,0,畸零地或有合併使用之交易。;,RPTSMLOKQHOFFAF66CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,12.17,商,,,1050302,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,88.57000000000001,2,2,1,有,無,10800000,121937,,0.0,0,,RPXPMLNLQHOFFAF76CA
土城區,房地(土地+建物)+車位,新北市土城區明德路一段93巷1~30號,32.23,商,,,1050527,土地1建物2車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,273.31,3,2,2,有,無,30310000,125379,坡道平面,58.68,3400000,,RPRQMLNLQHOFFAF88CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,17.19,商,,,1041211,土地1建物1車位0,二十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,125.96,3,2,2,有,無,16650000,132185,,0.0,0,,RPPRMLNLQHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區館前東路91~120號,11.26,商,,,1080523,土地3建物1車位0,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790608,147.04000000000002,3,2,2,有,有,16890000,114867,,0.0,0,,RPRQMLRLQHOFFAF66CA
林口區,房地(土地+建物)+車位,新北市林口區民族路271~300號,17.24,住,,,1080628,土地1建物1車位1,七層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,155.44,3,2,2,有,有,12400000,79774,坡道平面,0.0,0,,RPSTMLLJQHOFFBF98CA
新莊區,房地(土地+建物),新北市新莊區福壽街99巷9弄1~30號,16.51,住,,,1080625,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810825,61.919999999999995,2,1,1,有,無,6000000,96899,,0.0,0,含增建或未登記建物。;,RPTUMLLJQHOFFBF56CA
新莊區,房地(土地+建物),新北市新莊區昌平街71巷1~30號,13.42,住,,,1080715,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,111.82,3,2,2,有,有,10000000,89429,,0.0,0,,RPPNMLMJQHOFFBF18CA
新莊區,房地(土地+建物),新北市新莊區中華路二段258巷1~30號,11.29,住,,,1080716,土地1建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800614,54.42,1,1,1,有,無,2200000,40426,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMJQHOFFBF48CA
新莊區,房地(土地+建物),新北市新莊區中信街37巷1弄1~30號,29.0,住,,,1080722,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741230,97.23,3,2,2,有,無,7000000,71994,,0.0,0,,RPUNMLMJQHOFFBF68CA
新莊區,土地,中誠段841~870地號,39.23,其他,,,1080705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3271782,83400,,0.0,0,包含公共設施保留地之交易。;,RPOOMLMJQHOFFBF18CA
新莊區,房地(土地+建物),新北市新莊區福樂街61~90號,16.96,住,,,1080630,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831212,119.19,3,2,2,有,有,12120000,101686,,0.0,0,,RPVPMLMJQHOFFBF98CA
泰山區,房地(土地+建物),新北市泰山區明志路一段373巷1~30號,21.24,住,,,1080703,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820427,120.86999999999999,3,2,2,有,有,10260000,84885,,0.0,0,,RPQNMLPJQHOFFBF58CA
林口區,房地(土地+建物),新北市林口區民族路82巷1~30號,23.19,住,,,1080625,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950103,109.87,3,2,2,有,有,7500000,68262,,0.0,0,,RPSNMLPJQHOFFBF78CA
五股區,房地(土地+建物),新北市五股區成泰路一段7巷25弄1~30號,32.33,住,,,1080704,土地2建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0650617,82.36,3,2,2,有,無,5450000,66173,,0.0,0,含增建或未登記建物。;,RPUNMLPJQHOFFBF98CA
泰山區,房地(土地+建物),新北市泰山區明志路三段74巷1~30號,20.64,住,,,1080725,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821227,107.28999999999999,3,2,2,有,有,9000000,83885,,0.0,0,,RPVNMLPJQHOFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街91~120號,36.74,住,,,1080701,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041116,310.74,3,2,2,有,有,38000000,128762,坡道平面,52.9,4800000,,RPWOMLPJQHOFFBF66CA
五股區,房地(土地+建物)+車位,新北市五股區登林路91~120號,20.93,住,,,1080615,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080215,142.07,3,2,2,有,無,15160000,122042,坡道平面,31.78,1700000,,RPOPMLPJQHOFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,25.02,住,,,1080524,土地1建物1車位2,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,229.05,3,2,2,有,有,23600000,135541,坡道平面,89.24,4650000,,RPTOMLQJQHOFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,12.04,住,,,1080614,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,111.91,1,1,1,有,有,11060000,136127,坡道平面,44.62,1900000,,RPVOMLQJQHOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,15.64,住,,,1080624,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,132.41,2,2,2,有,有,13500000,132134,坡道平面,44.62,1900000,,RPWOMLQJQHOFFBF76CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,10.74,住,,,1080618,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,98.4,1,1,1,有,有,10820000,148890,坡道平面,38.49,1900000,,RPOPMLQJQHOFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,10.86,商,,,1080616,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980604,130.94,2,2,1,有,有,8650000,66061,坡道平面,32.15,0,陽台外推,RPROMLSJQHOFFBF09CA
林口區,房地(土地+建物)+車位,新北市林口區八德路301~330號,49.99,住,,,1080701,土地1建物1車位2,十層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031224,406.03999999999996,4,2,4,有,有,46000000,128266,坡道平面,70.02,2900000,,RPPOMLMKQHOFFBF38CA
新莊區,房地(土地+建物),新北市新莊區昌平街71巷1~30號,13.79,住,,,1080724,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,107.18,3,1,2,有,有,10500000,97966,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMLQHOFFBF68CA
五股區,房地(土地+建物)+車位,新北市五股區御史路1巷1~30號,22.15,住,,,1080602,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071023,127.35999999999999,2,2,1,有,有,9500000,74592,坡道平面,37.57,0,,RPQOMLRLQHOFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街181~210號,35.07,住,,,1080711,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,195.29,3,2,2,有,有,23380000,128976,坡道平面,29.91,2050000,,RPQNMLKMQHOFFBF38CA
五股區,土地,成州段61~90地號,68.57,住,,,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14310600,208701,,0.0,0,,RPRQMLKMQHOFFBF78CA
深坑區,房地(土地+建物)+車位,新北市深坑區北深路三段270巷1~30號,240.46,工,,,1080516,土地1建物2車位13,一層,八層,廠辦,見其他登記事項,鋼筋混凝土造,0810317,2018.74,0,0,0,無,有,188000000,93127,坡道平面,0.0,0,,RPWNMLLJQHOFFCF88CA
新店區,房地(土地+建物),新北市新店區安祥路73巷31~60號,48.06,,山坡地保育區,丙種建築用地,1080630,土地3建物1車位0,二層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0970319,89.75,2,2,1,有,有,7000000,77994,,0.0,0,,RPOOMLMJQHOFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路一段297巷1~30號,32.89,住,,,1080623,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,100.95,3,2,1,有,無,11550000,114413,,0.0,0,含增建或未登記建物。;,RPWOMLQJQHOFFCF86CA
深坑區,房地(土地+建物)+車位,新北市深坑區阿柔洋31~60號,40.85,農,,,1080709,土地2建物1車位1,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0981007,128.16,2,1,2,有,有,11300000,88171,坡道平面,29.4,0,,RPQNMLOKQHOFFCF68CA
新店區,房地(土地+建物),新北市新店區達觀路14巷1~30號,34.45,,山坡地保育區,丙種建築用地,1080711,土地2建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,72.08,2,1,1,有,有,3950000,54800,,0.0,0,,RPVNMLNKQHOFFCF09CA
新店區,房地(土地+建物),新北市新店區中興路二段151~180號,11.58,住,,,1080507,土地1建物1車位0,十五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060324,118.15,3,2,2,有,有,17550000,148540,,0.0,0,,RPWOMLOKQHOFFCF76CA
坪林區,土地,大粗坑段虎寮潭小段1~30地號,3147.5,其他,,,1080722,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,267129,85,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPQMLOKQHOFFCF88CA
坪林區,土地,大粗坑段虎寮潭小段61~90地號,10991.75,其他,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,932871,85,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQQMLOKQHOFFCF98CA
新店區,車位,新北市新店區中興路一段151~180號,0.4,住,,,1080623,土地0建物0車位1,,,其他,,,,31.55,0,0,0,有,有,2200000,,坡道平面,31.55,2200000,,RPPPMLMKRHOFFCF68CA
金山區,土地,萬西段1531~1560地號,483.23,其他,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8039740,16638,,0.0,0,協議價購案,RPVNMLMJQHOFFDF98CA
萬里區,土地,中萬里加投段湳子小段31~60地號,48.0,,山坡地保育區,農牧用地,1080725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,3125,,0.0,0,,RPQNMLRJQHOFFDF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路91~120號,18.78,住,,,1080625,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,148.41,3,2,2,有,有,16890000,117164,坡道平面,23.03,2200000,,RPXNNLRJQHOFFDF17CA
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路61~90號,17.28,住,,,1080606,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,134.53,3,2,2,有,有,16150000,122483,坡道平面,19.82,2100000,,RPPONLRJQHOFFDF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路31~60號,8.19,住,,,1080708,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,74.35,1,1,1,有,有,7840000,111847,坡道平面,23.03,2100000,,RPXONLRJQHOFFDF27CA
汐止區,房地(土地+建物)+車位,新北市汐止區水源路二段61~90號,26.3,其他,,,1080704,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840717,195.34,4,2,2,有,有,12680000,64912,坡道平面,0.0,0,含增建或未登記建物。;,RPRNMLPKQHOFFDF98CA
萬里區,土地,下萬里加投段清水溪小段31~60地號,165.0,,山坡地保育區,農牧用地,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,2727,,0.0,0,,RPVOMLTKQHOFFDF27CA
汐止區,房地(土地+建物),新北市汐止區汐萬路一段61~90號,35.11,農,,,1080718,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1030324,120.36,2,1,2,有,無,11280000,93719,,0.0,0,,RPTPMLKLQHOFFDF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德二路61~90號,17.18,住,,,1080706,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980831,161.45,4,2,2,有,有,17100000,105915,升降平面,14.43,0,,RPPOMLMLQHOFFDF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段188巷1~30號,15.64,住,,,1080706,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712,118.55,2,1,1,有,有,7500000,63264,坡道平面,29.88,0,,RPWQMLMJQHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,8.22,商,,,1080615,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,121.65,2,2,1,有,有,7850000,72679,坡道平面,30.84,1250000,,RPSPMLMJQHOFFEF98CA
淡水區,土地,興仁段961~990地號,1635.43,,山坡地保育區,農牧用地,1080612,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8650000,5289,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,20.43,住,,,1040408,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,134.51,3,1,2,有,有,8900000,73748,坡道平面,30.1,1200000,,RPOPMLMKQHOFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,29.46,住,,,1030713,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,179.98000000000002,3,2,2,有,有,14500000,88738,坡道平面,30.1,1200000,,RPQPMLMKQHOFFEF88CA
八里區,房地(土地+建物)+車位,新北市八里區頂罟一路61~90號,33.7,住,,,1080629,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071228,167.8,3,2,2,有,有,12512150,79452,坡道平面,27.94,1400000,,RPSPMLMKQHOFFEF09CA
八里區,房地(土地+建物)+車位,新北市八里區頂罟一路61~90號,32.24,住,,,1080625,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071228,161.6,3,2,2,有,有,12013950,80158,坡道平面,27.94,1300000,,RPTPMLMKQHOFFEF56CA
八里區,房地(土地+建物)+車位,新北市八里區頂罟一路61~90號,19.55,住,,,1080625,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071228,108.9,2,1,1,有,有,7787200,80128,坡道平面,27.94,1300000,,RPUPMLMKQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,23.52,住,,,1021010,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,148.91,3,1,2,有,有,10370000,77182,坡道平面,30.1,1200000,,RPVPMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1030414,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8600000,85273,坡道平面,30.1,1200000,,RPXPMLMKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1050814,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.85,2,1,1,有,有,7350000,74320,坡道平面,30.1,1200000,,RPPQMLMKQHOFFEF88CA
淡水區,土地,新巿段1~30地號,33.08,住,,,1080717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,120919,,0.0,0,,RPPPMLSJQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,17.96,住,,,1040122,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,122.0,2,1,1,有,有,8650000,79978,坡道平面,30.1,1300000,,RPUQMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.56,住,,,1020930,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,125.64000000000001,2,1,2,有,有,7680000,67825,坡道平面,30.1,1200000,,RPORMLMKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,20.41,住,,,1031128,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,130.54,3,1,2,有,有,8930000,74993,坡道平面,26.13,1100000,,RPRRMLMKQHOFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1021021,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8150000,78935,坡道平面,30.1,1300000,,RPXRMLMKQHOFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段31~60號,26.98,住,,,1030712,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,165.16,3,2,2,有,有,12400000,81277,坡道平面,26.13,1100000,,RPSSMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,27.99,住,,,1030418,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.53,3,2,2,有,有,12580000,79342,坡道平面,30.1,1200000,,RPVSMLMKQHOFFEF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,13.43,住,,,1040410,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,97.34,2,1,1,有,有,6800000,81797,坡道平面,30.1,1300000,,RPWSMLMKQHOFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區水碓25巷1~30號,39.12,,山坡地保育區,丙種建築用地,1080627,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840117,137.14999999999998,3,1,1,有,有,2700000,19686,坡道平面,0.0,0,,RPXSMLMKQHOFFEF27CA
